"","PID","Predicted2018"
"8685","1900702004",585338.245345288
"8686","1900702002",481216.553106392
"8687","1900676004",661422.322867977
"8688","1900676002",438024.378449185
"8689","1900635012",633280.58026296
"8690","1900635011",622929.247132605
"8691","1900635008",647302.494392459
"8692","1900635006",611996.246786274
"8693","1900635004",601894.676947582
"8694","1900635002",633410.361764482
"8695","1900630012",548285.599433917
"8696","1900630012",548285.599433917
"8697","1900630010",533695.869838003
"8698","1900630010",533695.869838003
"8699","1900628044",264559.6276217
"8700","1900627006",591410.151886938
"8701","1900627004",512496.032155777
"8702","1900627002",360390.516454781
"8703","1900549004",542238.036482819
"8704","1900549002",563552.745919356
"8705","1900486004",624867.825634798
"8706","1900486002",554233.848116598
"8707","1900382004",694846.71882543
"8708","1900382002",438956.418518558
"8709","1900279004",377548.949780531
"8710","1900266006",689167.974924865
"8711","1900228012",251384.369827832
"8712","1900183004",422116.255009447
"8713","1900177006",450020.176584729
"8714","1900152004",669543.822775332
"8715","1900152002",697967.730288028
"8716","1900100008",542217.150810633
"8717","1900100008",542217.150810633
"8718","1900100006",505663.165760304
"8719","1900100006",505663.165760304
"8720","1900100004",513169.740519089
"8721","1900100004",513169.740519089
"8722","1900100002",530846.622376738
"8723","1900100002",530846.622376738
"8724","1812879004",266570.182512817
"8725","1812879002",260103.453881732
"8726","1812693016",262238.443054705
"8727","1812693014",262238.443054705
"8728","1812693014",262238.443054705
"8729","1812693012",262238.443054705
"8730","1812693010",262238.443054705
"8731","1812693008",262238.443054705
"8732","1812693008",262238.443054705
"8733","1812693006",266784.544889875
"8734","1812693006",266784.544889875
"8735","1812693004",274526.607801502
"8736","1812693002",274526.607801502
"8737","1812563014",217005.993626586
"8738","1812563012",217005.993626586
"8739","1812308024",260731.465592884
"8740","1812308022",264120.416988362
"8741","1812280154",250852.47947701
"8742","1812280154",250852.47947701
"8743","1812280152",282463.892612569
"8744","1812280094",278625.090753344
"8745","1812280092",284271.154776032
"8746","1811872006",252889.552064967
"8747","1811819006",235473.337594859
"8748","1811819004",229708.666507472
"8749","1811819002",235473.337594859
"8750","1811805004",238673.156071464
"8751","1811805002",237751.123585842
"8752","1811481004",251723.92697332
"8753","1811481002",257330.660939103
"8754","1811388004",315561.775263893
"8755","1811388002",302216.304002005
"8756","1810386016",517479.638001565
"8757","1810386014",486920.535855453
"8758","1810386012",516625.485992455
"8759","1810206008",288129.900394563
"8760","1810206006",287859.058989025
"8761","1810206004",287877.971596675
"8762","1810206004",287877.971596675
"8763","1810206002",282161.18940875
"8764","1808953010",200547.318207667
"8765","1808953008",192453.755164016
"8766","1808953006",185322.788283092
"8767","1808953004",182442.530094845
"8768","1808953002",163294.984845618
"8769","1808772004",273357.051705425
"8770","1808772002",273357.051705425
"8771","1808053008",238396.844874316
"8772","1808053006",230130.675834081
"8773","1808053004",238396.844874316
"8774","1807676008",169588.661282018
"8775","1807676006",212882.22859707
"8776","1807263204",262355.809064425
"8777","1807263202",216566.361279401
"8778","1807263200",216566.361279401
"8779","1807263198",260573.119524246
"8780","1807263196",216566.361279401
"8781","1807263194",210493.512972294
"8782","1807263192",216566.361279401
"8783","1807263190",216566.361279401
"8784","1807263188",216566.361279401
"8785","1807263186",216558.470770711
"8786","1807263184",216566.361279401
"8787","1807263182",189881.082586285
"8788","1807263180",189881.082586285
"8789","1807263178",179424.846029268
"8790","1807263176",216566.361279401
"8791","1807263174",213967.805600898
"8792","1807263172",216566.361279401
"8793","1807263170",216566.361279401
"8794","1807263168",217841.828441573
"8795","1807263166",187815.060614675
"8796","1807263164",189881.082586285
"8797","1807263162",216566.361279401
"8798","1807263160",216566.361279401
"8799","1807263158",214830.210593103
"8800","1807263156",216566.361279401
"8801","1807263154",189881.082586285
"8802","1807263152",245517.368079615
"8803","1807263150",216566.361279401
"8804","1807263148",203603.401859722
"8805","1807263146",216566.361279401
"8806","1807263144",216566.361279401
"8807","1807263142",216566.361279401
"8808","1807263140",214883.258342499
"8809","1807263138",258749.396690882
"8810","1807263136",221225.409210914
"8811","1807263134",185842.841141302
"8812","1807263132",291886.943573813
"8813","1807263130",221225.409210914
"8814","1807263128",215152.560903807
"8815","1807263126",221225.409210914
"8816","1807263124",221167.247945078
"8817","1807263122",218611.802362079
"8818","1807263120",187651.238751773
"8819","1807263118",206446.733003411
"8820","1807263116",220241.214104832
"8821","1807263114",220241.214104832
"8822","1807263112",220241.214104832
"8823","1807263110",220241.214104832
"8824","1807263082",216602.89047424
"8825","1807263080",220241.214104832
"8826","1807263078",238920.781658141
"8827","1807263076",291701.729076132
"8828","1807263074",199290.703794928
"8829","1807263072",169860.969610287
"8830","1807263070",199290.703794928
"8831","1807263068",199290.703794928
"8832","1807263066",199290.703794928
"8833","1807263064",189606.909347435
"8834","1807263062",199290.703794928
"8835","1807263060",187150.968096927
"8836","1807263042",171122.805114509
"8837","1807263040",161064.0056116
"8838","1807263038",157494.757021172
"8839","1807263036",194106.527927608
"8840","1807263034",151511.098492244
"8841","1807263032",172590.968815638
"8842","1807263030",154554.905329438
"8843","1807263028",157494.757021172
"8844","1807263026",180527.96375769
"8845","1807263024",207478.857327176
"8846","1807263022",168603.328035342
"8847","1807263020",179661.730970581
"8848","1807263018",196439.792365694
"8849","1807263016",179661.730970581
"8850","1807263014",179262.038336872
"8851","1807263012",151511.098492244
"8852","1807263010",192091.407911876
"8853","1807263008",204615.604007548
"8854","1807263006",165214.933476062
"8855","1807263004",180107.233360937
"8856","1807263002",214619.470902664
"8857","1806569024",227015.705381204
"8858","1806569022",251142.61935232
"8859","1806569020",219573.24254354
"8860","1806569018",227015.705381204
"8861","1806569016",227015.705381204
"8862","1806569014",251142.61935232
"8863","1806569012",224154.346628289
"8864","1806569010",219573.24254354
"8865","1806569008",219573.24254354
"8866","1806569006",219573.24254354
"8867","1806569004",219573.24254354
"8868","1806569002",227015.705381204
"8869","1806487004",274231.969425215
"8870","1806487002",281620.344258957
"8871","1806328004",231538.225152514
"8872","1806328002",252964.547086411
"8873","1806284064",167839.278570393
"8874","1806284062",138328.191838293
"8875","1806143006",264929.472646779
"8876","1806143004",264818.375552445
"8877","1806143002",256347.980750848
"8878","1806074004",278886.297425654
"8879","1806074002",266596.332496069
"8880","1806074002",266596.332496069
"8881","1806073004",268530.200131022
"8882","1806073002",245603.139807408
"8883","1806071004",344862.983900501
"8884","1806071002",344862.983900501
"8885","1805759018",390672.284914243
"8886","1805759016",390672.284914243
"8887","1805429054",NA
"8888","1805429052",NA
"8889","1805429004",341632.488711429
"8890","1805429002",310755.011811541
"8891","1805380014",317501.618413923
"8892","1805232004",235585.862585699
"8893","1805232002",235034.671637334
"8894","1805178004",301394.280258058
"8895","1805178002",305184.084824004
"8896","1805178002",305184.084824004
"8897","1805085004",269064.487068454
"8898","1805085004",269064.487068454
"8899","1805085002",274580.630237191
"8900","1804761047",235069.118267116
"8901","1804599004",269363.04609305
"8902","1804599002",320094.612081025
"8903","1804398014",288716.772655378
"8904","1804398012",331702.411937703
"8905","1804094004",217121.315225778
"8906","1804093002",217121.315225778
"8907","1803529022",147655.16353029
"8908","1803142008",233742.95582684
"8909","1803142006",218713.401752136
"8910","1803142004",219198.218107906
"8911","1803142002",232156.274963482
"8912","1803106006",152355.085109548
"8913","1802969024",126451.839049208
"8914","1802969024",126451.839049208
"8915","1802969024",126451.839049208
"8916","1801646022",174768.035156438
"8917","1801646020",174768.035156438
"8918","1801646018",174768.035156438
"8919","1801646016",174768.035156438
"8920","1801646014",174183.774891
"8921","1801646012",174768.035156438
"8922","1704954002",353073.869388389
"8923","1704897008",500356.281618391
"8924","1704507014",232045.816235
"8925","1704507012",232045.816235
"8926","1704507010",232045.816235
"8927","1704507008",241634.026191384
"8928","1704507006",252496.570822264
"8929","1704507004",252496.570822264
"8930","1704507002",252496.570822264
"8931","1704094004",290690.757252437
"8932","1704093006",344566.092706768
"8933","1704093006",344566.092706768
"8934","1704093006",344566.092706768
"8935","1704093006",344566.092706768
"8936","1704093006",344566.092706768
"8937","1704093006",344566.092706768
"8938","1704093006",344566.092706768
"8939","1704093006",344566.092706768
"8940","1704093006",344566.092706768
"8941","1704093006",344566.092706768
"8942","1704093006",344566.092706768
"8943","1704093006",344566.092706768
"8944","1704093006",344566.092706768
"8945","1704093006",344566.092706768
"8946","1704093006",344566.092706768
"8947","1704093006",344566.092706768
"8948","1704093006",344566.092706768
"8949","1704093006",344566.092706768
"8950","1704093006",344566.092706768
"8951","1704093006",344566.092706768
"8952","1704093006",344566.092706768
"8953","1704093006",344566.092706768
"8954","1704093006",344566.092706768
"8955","1704093006",344566.092706768
"8956","1704093006",344566.092706768
"8957","1704093006",344566.092706768
"8958","1704093006",344566.092706768
"8959","1704093006",344566.092706768
"8960","1704093006",344566.092706768
"8961","1704093006",344566.092706768
"8962","1704093006",344566.092706768
"8963","1704093006",344566.092706768
"8964","1704093006",344566.092706768
"8965","1704093006",344566.092706768
"8966","1704093006",344566.092706768
"8967","1704093006",344566.092706768
"8968","1704093006",344566.092706768
"8969","1704093006",344566.092706768
"8970","1704093006",344566.092706768
"8971","1704093006",344566.092706768
"8972","1704093006",344566.092706768
"8973","1704093006",344566.092706768
"8974","1704093006",344566.092706768
"8975","1704093006",344566.092706768
"8976","1704093006",344566.092706768
"8977","1704093006",344566.092706768
"8978","1704093006",344566.092706768
"8979","1704093006",344566.092706768
"8980","1704093006",344566.092706768
"8981","1704093006",344566.092706768
"8982","1704093006",344566.092706768
"8983","1704093006",344566.092706768
"8984","1704093006",344566.092706768
"8985","1704093006",344566.092706768
"8986","1704093006",344566.092706768
"8987","1704093006",344566.092706768
"8988","1704093006",344566.092706768
"8989","1704093006",344566.092706768
"8990","1704093006",344566.092706768
"8991","1704093006",344566.092706768
"8992","1704093006",344566.092706768
"8993","1704093006",344566.092706768
"8994","1704093006",344566.092706768
"8995","1704093006",344566.092706768
"8996","1704093006",344566.092706768
"8997","1704093006",344566.092706768
"8998","1704093006",344566.092706768
"8999","1704093006",344566.092706768
"9000","1704093006",344566.092706768
"9001","1704093006",344566.092706768
"9002","1704093006",344566.092706768
"9003","1704093006",344566.092706768
"9004","1704093006",344566.092706768
"9005","1704093006",344566.092706768
"9006","1704093006",344566.092706768
"9007","1704093006",344566.092706768
"9008","1704093006",344566.092706768
"9009","1704093006",344566.092706768
"9010","1704093006",344566.092706768
"9011","1704093006",344566.092706768
"9012","1704093006",344566.092706768
"9013","1704093006",344566.092706768
"9014","1704093006",344566.092706768
"9015","1704093006",344566.092706768
"9016","1704093006",344566.092706768
"9017","1704093006",344566.092706768
"9018","1704093006",344566.092706768
"9019","1704093006",344566.092706768
"9020","1704093006",344566.092706768
"9021","1704093006",344566.092706768
"9022","1704093006",344566.092706768
"9023","1704093006",344566.092706768
"9024","1704093006",344566.092706768
"9025","1704093006",344566.092706768
"9026","1704093006",344566.092706768
"9027","1704093006",344566.092706768
"9028","1704093006",344566.092706768
"9029","1704093006",344566.092706768
"9030","1704093006",344566.092706768
"9031","1704093006",344566.092706768
"9032","1704093006",344566.092706768
"9033","1704093006",344566.092706768
"9034","1704093006",344566.092706768
"9035","1704093006",344566.092706768
"9036","1704093006",344566.092706768
"9037","1704093006",344566.092706768
"9038","1704093006",344566.092706768
"9039","1704093006",344566.092706768
"9040","1704093006",344566.092706768
"9041","1704093006",344566.092706768
"9042","1704093006",344566.092706768
"9043","1704093006",344566.092706768
"9044","1704093006",344566.092706768
"9045","1704093006",344566.092706768
"9046","1704093006",344566.092706768
"9047","1704093006",344566.092706768
"9048","1704093006",344566.092706768
"9049","1704093006",344566.092706768
"9050","1704093006",344566.092706768
"9051","1704093006",344566.092706768
"9052","1704093006",344566.092706768
"9053","1704093006",344566.092706768
"9054","1704093006",344566.092706768
"9055","1704093006",344566.092706768
"9056","1704093006",344566.092706768
"9057","1704093006",344566.092706768
"9058","1704093006",344566.092706768
"9059","1704093006",344566.092706768
"9060","1704093006",344566.092706768
"9061","1704093006",344566.092706768
"9062","1704093006",344566.092706768
"9063","1704093006",344566.092706768
"9064","1704093006",344566.092706768
"9065","1704093006",344566.092706768
"9066","1704093006",344566.092706768
"9067","1704093006",344566.092706768
"9068","1704093006",344566.092706768
"9069","1704093006",344566.092706768
"9070","1704093006",344566.092706768
"9071","1704093006",344566.092706768
"9072","1704093006",344566.092706768
"9073","1704093006",344566.092706768
"9074","1704093006",344566.092706768
"9075","1704093006",344566.092706768
"9076","1704093006",344566.092706768
"9077","1704093006",344566.092706768
"9078","1704093006",344566.092706768
"9079","1704093006",344566.092706768
"9080","1704093006",344566.092706768
"9081","1704093006",344566.092706768
"9082","1704093006",344566.092706768
"9083","1704093006",344566.092706768
"9084","1704093006",344566.092706768
"9085","1704093006",344566.092706768
"9086","1704093006",344566.092706768
"9087","1704093006",344566.092706768
"9088","1704093006",344566.092706768
"9089","1704093006",344566.092706768
"9090","1704093006",344566.092706768
"9091","1704093006",344566.092706768
"9092","1704093006",344566.092706768
"9093","1704093006",344566.092706768
"9094","1704093006",344566.092706768
"9095","1704093006",344566.092706768
"9096","1704093006",344566.092706768
"9097","1704093006",344566.092706768
"9098","1704093006",344566.092706768
"9099","1704093006",344566.092706768
"9100","1704093006",344566.092706768
"9101","1704093006",344566.092706768
"9102","1704093006",344566.092706768
"9103","1704093006",344566.092706768
"9104","1704093006",344566.092706768
"9105","1704093006",344566.092706768
"9106","1704093006",344566.092706768
"9107","1704093006",344566.092706768
"9108","1704093006",344566.092706768
"9109","1704093006",344566.092706768
"9110","1704093006",344566.092706768
"9111","1704093006",344566.092706768
"9112","1704093006",344566.092706768
"9113","1704093006",344566.092706768
"9114","1704093006",344566.092706768
"9115","1704093006",344566.092706768
"9116","1704093006",344566.092706768
"9117","1704093006",344566.092706768
"9118","1704093006",344566.092706768
"9119","1704093006",344566.092706768
"9120","1704093006",344566.092706768
"9121","1704093006",344566.092706768
"9122","1704093006",344566.092706768
"9123","1704093006",344566.092706768
"9124","1704093006",344566.092706768
"9125","1704093006",344566.092706768
"9126","1704093006",344566.092706768
"9127","1704093006",344566.092706768
"9128","1704093006",344566.092706768
"9129","1704093006",344566.092706768
"9130","1704093006",344566.092706768
"9131","1704093006",344566.092706768
"9132","1704093006",344566.092706768
"9133","1704093006",344566.092706768
"9134","1704093006",344566.092706768
"9135","1704093006",344566.092706768
"9136","1704093006",344566.092706768
"9137","1704093006",344566.092706768
"9138","1704093006",344566.092706768
"9139","1704093006",344566.092706768
"9140","1704093006",344566.092706768
"9141","1704093006",344566.092706768
"9142","1704093006",344566.092706768
"9143","1704093006",344566.092706768
"9144","1704093006",344566.092706768
"9145","1704093006",344566.092706768
"9146","1704093006",344566.092706768
"9147","1704093006",344566.092706768
"9148","1704093006",344566.092706768
"9149","1704093006",344566.092706768
"9150","1704093006",344566.092706768
"9151","1704093006",344566.092706768
"9152","1704093006",344566.092706768
"9153","1704093006",344566.092706768
"9154","1704093006",344566.092706768
"9155","1704093006",344566.092706768
"9156","1704093006",344566.092706768
"9157","1704093006",344566.092706768
"9158","1704093006",344566.092706768
"9159","1704093006",344566.092706768
"9160","1704093006",344566.092706768
"9161","1704093006",344566.092706768
"9162","1704093006",344566.092706768
"9163","1704093006",344566.092706768
"9164","1704093006",344566.092706768
"9165","1704093006",344566.092706768
"9166","1704093006",344566.092706768
"9167","1704093006",344566.092706768
"9168","1704093006",344566.092706768
"9169","1704093006",344566.092706768
"9170","1704093006",344566.092706768
"9171","1704093006",344566.092706768
"9172","1704093006",344566.092706768
"9173","1704093006",344566.092706768
"9174","1704093006",344566.092706768
"9175","1704093006",344566.092706768
"9176","1704093006",344566.092706768
"9177","1704093006",344566.092706768
"9178","1704093006",344566.092706768
"9179","1704093006",344566.092706768
"9180","1704093006",344566.092706768
"9181","1704093006",344566.092706768
"9182","1704093006",344566.092706768
"9183","1704093006",344566.092706768
"9184","1704093006",344566.092706768
"9185","1704093006",344566.092706768
"9186","1704093006",344566.092706768
"9187","1704093006",344566.092706768
"9188","1704093006",344566.092706768
"9189","1704093006",344566.092706768
"9190","1704093006",344566.092706768
"9191","1704093006",344566.092706768
"9192","1704093006",344566.092706768
"9193","1704093006",344566.092706768
"9194","1704093006",344566.092706768
"9195","1704093006",344566.092706768
"9196","1704093006",344566.092706768
"9197","1704093006",344566.092706768
"9198","1704093006",344566.092706768
"9199","1704093006",344566.092706768
"9200","1704093006",344566.092706768
"9201","1704093006",344566.092706768
"9202","1704093006",344566.092706768
"9203","1704093006",344566.092706768
"9204","1704093006",344566.092706768
"9205","1704093006",344566.092706768
"9206","1704093006",344566.092706768
"9207","1704093006",344566.092706768
"9208","1704093006",344566.092706768
"9209","1704093006",344566.092706768
"9210","1704093006",344566.092706768
"9211","1704093006",344566.092706768
"9212","1704093006",344566.092706768
"9213","1704093006",344566.092706768
"9214","1704093006",344566.092706768
"9215","1704093006",344566.092706768
"9216","1704093006",344566.092706768
"9217","1704093006",344566.092706768
"9218","1704093006",344566.092706768
"9219","1704093006",344566.092706768
"9220","1704093006",344566.092706768
"9221","1704093006",344566.092706768
"9222","1704093006",344566.092706768
"9223","1704093006",344566.092706768
"9224","1704093006",344566.092706768
"9225","1704093006",344566.092706768
"9226","1704093006",344566.092706768
"9227","1704093006",344566.092706768
"9228","1704093006",344566.092706768
"9229","1704093006",344566.092706768
"9230","1704093006",344566.092706768
"9231","1704093006",344566.092706768
"9232","1704093006",344566.092706768
"9233","1704093006",344566.092706768
"9234","1704093006",344566.092706768
"9235","1704093006",344566.092706768
"9236","1704093006",344566.092706768
"9237","1704093006",344566.092706768
"9238","1704093006",344566.092706768
"9239","1704093006",344566.092706768
"9240","1704093006",344566.092706768
"9241","1704093006",344566.092706768
"9242","1704093006",344566.092706768
"9243","1704093006",344566.092706768
"9244","1704093006",344566.092706768
"9245","1704093006",344566.092706768
"9246","1704093006",344566.092706768
"9247","1704093006",344566.092706768
"9248","1704093006",344566.092706768
"9249","1704093006",344566.092706768
"9250","1704093006",344566.092706768
"9251","1704093006",344566.092706768
"9252","1704093006",344566.092706768
"9253","1704093006",344566.092706768
"9254","1704093006",344566.092706768
"9255","1704093006",344566.092706768
"9256","1704093006",344566.092706768
"9257","1704093006",344566.092706768
"9258","1704093006",344566.092706768
"9259","1704093006",344566.092706768
"9260","1704093006",344566.092706768
"9261","1704093006",344566.092706768
"9262","1704093006",344566.092706768
"9263","1704093006",344566.092706768
"9264","1704093006",344566.092706768
"9265","1704093006",344566.092706768
"9266","1704093006",344566.092706768
"9267","1704093006",344566.092706768
"9268","1704093006",344566.092706768
"9269","1704093006",344566.092706768
"9270","1704093006",344566.092706768
"9271","1704093006",344566.092706768
"9272","1704093006",344566.092706768
"9273","1704093006",344566.092706768
"9274","1704093006",344566.092706768
"9275","1704093006",344566.092706768
"9276","1704093006",344566.092706768
"9277","1704093006",344566.092706768
"9278","1704093006",344566.092706768
"9279","1704093006",344566.092706768
"9280","1704093006",344566.092706768
"9281","1704093006",344566.092706768
"9282","1704093006",344566.092706768
"9283","1704093006",344566.092706768
"9284","1704093006",344566.092706768
"9285","1704093006",344566.092706768
"9286","1704093006",344566.092706768
"9287","1704093006",344566.092706768
"9288","1704093006",344566.092706768
"9289","1704093006",344566.092706768
"9290","1704093006",344566.092706768
"9291","1704093006",344566.092706768
"9292","1704093006",344566.092706768
"9293","1704093006",344566.092706768
"9294","1704093006",344566.092706768
"9295","1704093006",344566.092706768
"9296","1704093006",344566.092706768
"9297","1704093006",344566.092706768
"9298","1704093006",344566.092706768
"9299","1704093006",344566.092706768
"9300","1704093006",344566.092706768
"9301","1704093006",344566.092706768
"9302","1704093006",344566.092706768
"9303","1704093006",344566.092706768
"9304","1704093006",344566.092706768
"9305","1704093006",344566.092706768
"9306","1704093006",344566.092706768
"9307","1704093006",344566.092706768
"9308","1704093006",344566.092706768
"9309","1704093006",344566.092706768
"9310","1704093006",344566.092706768
"9311","1704093006",344566.092706768
"9312","1704093006",344566.092706768
"9313","1704093006",344566.092706768
"9314","1704093006",344566.092706768
"9315","1704093006",344566.092706768
"9316","1704093006",344566.092706768
"9317","1704093006",344566.092706768
"9318","1704093006",344566.092706768
"9319","1704093006",344566.092706768
"9320","1704093006",344566.092706768
"9321","1704093006",344566.092706768
"9322","1704093006",344566.092706768
"9323","1704093006",344566.092706768
"9324","1704093006",344566.092706768
"9325","1704093006",344566.092706768
"9326","1704093006",344566.092706768
"9327","1704093006",344566.092706768
"9328","1704093006",344566.092706768
"9329","1704093006",344566.092706768
"9330","1704093006",344566.092706768
"9331","1704093006",344566.092706768
"9332","1704093006",344566.092706768
"9333","1704093006",344566.092706768
"9334","1704093006",344566.092706768
"9335","1704093006",344566.092706768
"9336","1704093006",344566.092706768
"9337","1704093006",344566.092706768
"9338","1704093006",344566.092706768
"9339","1704093006",344566.092706768
"9340","1704093006",344566.092706768
"9341","1704093006",344566.092706768
"9342","1704073004",234681.928591037
"9343","1704073002",228959.133815985
"9344","1703565004",266288.830118377
"9345","1703565004",266288.830118377
"9346","1703565002",216975.852437173
"9347","1703565002",216975.852437173
"9348","1703559002",267430.190295599
"9349","1702651004",184999.958870148
"9350","1702651002",173055.453883115
"9351","1701830002",229453.049167156
"9352","1701709004",178145.531450476
"9353","1701709004",178145.531450476
"9354","1701709002",173956.982411033
"9355","1701709002",173956.982411033
"9356","1701702004",205511.177950974
"9357","1701702002",204980.385625747
"9358","1701367004",152131.017140702
"9359","1701354004",170585.138535514
"9360","1701354002",170585.138535514
"9361","1701128002",293662.060333042
"9362","1701119002",246023.92229075
"9363","1605223002",351885.688663706
"9364","1605223002",351885.688663706
"9365","1605223002",351885.688663706
"9366","1605048034",403834.191180396
"9367","1605048028",401340.985018408
"9368","1605048026",403326.330366429
"9369","1605048012",395844.976585364
"9370","1605048010",449763.608387334
"9371","1605048008",254705.416593028
"9372","1605048004",336823.973361396
"9373","1605048002",398033.790663847
"9374","1604983004",295664.17362958
"9375","1604844002",203812.276508939
"9376","1604828008",215920.212205327
"9377","1604828006",208438.972027704
"9378","1604828004",209469.985009137
"9379","1604828002",214725.480287618
"9380","1604824010",247062.30912518
"9381","1604824008",255845.953478172
"9382","1604824006",219234.182571736
"9383","1604824004",219234.182571736
"9384","1604824002",226783.330621755
"9385","1604393016",140508.945405156
"9386","1604393014",146997.216445099
"9387","1604393012",218480.745384547
"9388","1604359002",225256.945869886
"9389","1604359002",225256.945869886
"9390","1604359002",225256.945869886
"9391","1604359002",225256.945869886
"9392","1604359002",225256.945869886
"9393","1604359002",225256.945869886
"9394","1604119038",248600.170737647
"9395","1604119036",248600.170737647
"9396","1604119034",248600.170737647
"9397","1604119032",248600.170737647
"9398","1604119030",248600.170737647
"9399","1604119028",248600.170737647
"9400","1604119026",248600.170737647
"9401","1604119024",253515.59312459
"9402","1604119022",248600.170737647
"9403","1604119020",248600.170737647
"9404","1604119018",248600.170737647
"9405","1604119016",248600.170737647
"9406","1604119014",248600.170737647
"9407","1604119012",248600.170737647
"9408","1604119010",248600.170737647
"9409","1604119008",248600.170737647
"9410","1604106032",298529.140921469
"9411","1604106030",287193.151093093
"9412","1604106028",287060.189793032
"9413","1604106026",288540.061550871
"9414","1604106024",297050.073562174
"9415","1604106022",300686.770469206
"9416","1604106020",277032.002130556
"9417","1604106018",282474.938683517
"9418","1604106016",279019.592553381
"9419","1604106014",250894.75951259
"9420","1604106012",338640.759675023
"9421","1604106010",274898.592189014
"9422","1604106008",274898.592189014
"9423","1604106006",274357.139155834
"9424","1604106004",263655.524665557
"9425","1604106002",283828.187923295
"9426","1603850006",148779.891961613
"9427","1603850002",161510.221740072
"9428","1603831008",364958.819738886
"9429","1603831002",268219.880488135
"9430","1603797006",241696.286937
"9431","1603797004",241056.3181442
"9432","1603797002",237712.464172104
"9433","1603578008",288617.394441479
"9434","1603578006",247725.078434235
"9435","1603501024",438517.710208706
"9436","1603501022",462607.531570748
"9437","1603500026",255312.901031258
"9438","1603500024",240466.431347762
"9439","1603500022",255312.901031258
"9440","1603424004",336302.891935561
"9441","1603424002",334111.643544812
"9442","1603069002",338404.675928737
"9443","1602747002",366707.616712084
"9444","1602747002",366707.616712084
"9445","1602747002",366707.616712084
"9446","1602747002",366707.616712084
"9447","1602747002",366707.616712084
"9448","1602426004",244494.675413181
"9449","1602426002",211822.557883292
"9450","1602325016",342417.456196056
"9451","1602325014",341386.553145104
"9452","1602325012",367319.283464099
"9453","1602307006",254637.895982644
"9454","1602301004",349359.346663944
"9455","1602301002",305974.191318895
"9456","1602265004",271367.428675322
"9457","1601893002",269039.648428311
"9458","1601771006",281187.468089455
"9459","1601771004",313686.275362886
"9460","1601771002",299163.635187812
"9461","1601757004",233828.63042255
"9462","1601721008",160951.596519031
"9463","1601108002",236129.449830672
"9464","1601075006",294586.029063889
"9465","1601075004",285601.830159693
"9466","1600948006",296475.176227688
"9467","1600768010",130087.38384183
"9468","1600768008",130033.508407928
"9469","1600768006",166681.04653916
"9470","1600768004",144231.545967793
"9471","1600768002",165338.241427747
"9472","1600091006",265259.6750595
"9473","1600070014",278977.222667641
"9474","1600070012",289118.318497623
"9475","1600016004",250620.481938868
"9476","1502961004",207412.479132122
"9477","1502961002",239881.925628043
"9478","1502509002",344338.574874905
"9479","1502052004",215406.30009754
"9480","1502052002",219558.862037532
"9481","1501837004",232162.827419946
"9482","1501837002",232162.827419946
"9483","1501407004",220855.149376335
"9484","1501327006",200103.902666964
"9485","1501091006",189493.233885767
"9486","1500392004",233015.259048298
"9487","1404695002",235066.054059462
"9488","1403476002",171992.139630446
"9489","1403373048",102613.825069954
"9490","1403373046",101391.135395796
"9491","1403373042",157037.977551087
"9492","1403373040",102245.559811255
"9493","1403373038",102175.09896143
"9494","1403373036",101010.040717794
"9495","1403373034",101391.135395796
"9496","1403373030",101010.040717794
"9497","1403373028",165663.716812044
"9498","1403373026",101931.974385001
"9499","1403373024",156511.845979494
"9500","1403373022",101010.040717794
"9501","1403373020",90248.4943218011
"9502","1403373018",156636.986661765
"9503","1403373014",101237.294280746
"9504","1403373012",101237.294280746
"9505","1403373010",110325.929103908
"9506","1403373008",101237.294280746
"9507","1403373006",156790.737780718
"9508","1403373002",101861.513535176
"9509","1403245036",182529.931692662
"9510","1403245034",165161.847793977
"9511","1403245032",165161.847793977
"9512","1403245030",187289.809506301
"9513","1403245028",145664.743613815
"9514","1403245026",165161.847793977
"9515","1403245024",128138.849541336
"9516","1403245022",147319.093707899
"9517","1403245020",180674.615980381
"9518","1403245018",184360.529708673
"9519","1403245016",173041.881349134
"9520","1403245014",165161.847793977
"9521","1403245012",184360.529708673
"9522","1402304002",233707.596136882
"9523","1401844024",78172.6851793072
"9524","1401844022",78345.3489059104
"9525","1401844020",78102.2243294821
"9526","1401844018",78102.2243294821
"9527","1401844016",78188.5561927836
"9528","1401844014",77859.0997530538
"9529","1401844012",77929.560602879
"9530","1401844010",77945.4316163553
"9531","1401844008",91283.2694098965
"9532","1401844006",77859.0997530538
"9533","1401844004",78102.2243294821
"9534","1401844002",78844.6074702638
"9535","1303182006",282585.294435328
"9536","1303046080",337240.036194966
"9537","1303046080",337240.036194966
"9538","1303046072",288100.732272105
"9539","1303046072",288100.732272105
"9540","1303046072",288100.732272105
"9541","1303046072",288100.732272105
"9542","1303046072",288100.732272105
"9543","1303046072",288100.732272105
"9544","1303046066",319908.581839697
"9545","1303046066",319908.581839697
"9546","1303046066",319908.581839697
"9547","1303046066",319908.581839697
"9548","1303046066",319908.581839697
"9549","1303046066",319908.581839697
"9550","1302661004",410410.435292836
"9551","1302661002",450096.89810399
"9552","1302589004",416454.684267659
"9553","1302581006",331912.784510846
"9554","1302581002",307003.696396675
"9555","1302552010",337850.373615326
"9556","1302552008",321203.106762304
"9557","1302552006",350250.176554127
"9558","1302552004",357918.426655771
